Model,MDO4014B-3
Firmware Version,3.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.2
Horizontal Delay,1.5
Sample Interval,2e-05
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,1.4
,
,
,
Label,
TIME,CH1
2.335080e+00,-0.24
2.335100e+00,-0.28
2.335120e+00,-0.32
2.335140e+00,-0.34
2.335160e+00,-0.36
2.335180e+00,-0.34
2.335200e+00,-0.32
2.335220e+00,-0.3
2.335240e+00,-0.3
2.335260e+00,-0.3
2.335280e+00,-0.24
2.335300e+00,-0.24
2.335320e+00,-0.2
2.335340e+00,-0.18
2.335360e+00,-0.14
2.335380e+00,-0.14
2.335400e+00,-0.08
2.335420e+00,-0.08
2.335440e+00,-0.04
2.335460e+00,-0.02
2.335480e+00,-1.11022e-16
2.335500e+00,0.04
2.335520e+00,0.06
2.335540e+00,0.04
2.335560e+00,0.06
2.335580e+00,0.04
2.335600e+00,0.08
2.335620e+00,0.04
2.335640e+00,0.04
2.335660e+00,0.04
2.335680e+00,0.08
2.335700e+00,0.04
2.335720e+00,0.06
2.335740e+00,0.04
2.335760e+00,0.08
2.335780e+00,0.1
2.335800e+00,0.08
2.335820e+00,0.06
2.335840e+00,0.02
2.335860e+00,0.04
2.335880e+00,0.02
2.335900e+00,0.04
2.335920e+00,-1.11022e-16
2.335940e+00,0.02
2.335960e+00,-1.11022e-16
2.335980e+00,-0.02
2.336000e+00,0.04
2.336020e+00,0.02
2.336040e+00,0.02
2.336060e+00,0.04
2.336080e+00,-1.11022e-16
2.336100e+00,-0.02
2.336120e+00,-0.02
2.336140e+00,-0.04
2.336160e+00,-0.06
2.336180e+00,-0.08
2.336200e+00,-0.1
2.336220e+00,-0.08
2.336240e+00,-0.12
2.336260e+00,-0.06
2.336280e+00,-0.1
2.336300e+00,-0.1
2.336320e+00,-0.14
2.336340e+00,-0.14
2.336360e+00,-0.16
2.336380e+00,-0.16
2.336400e+00,-0.18
2.336420e+00,-0.16
2.336440e+00,-0.16
2.336460e+00,-0.18
2.336480e+00,-0.12
2.336500e+00,-0.1
2.336520e+00,-0.06
2.336540e+00,-0.04
2.336560e+00,-1.11022e-16
2.336580e+00,0.02
2.336600e+00,0.04
2.336620e+00,0.06
2.336640e+00,0.08
2.336660e+00,0.08
2.336680e+00,0.1
2.336700e+00,0.14
2.336720e+00,0.18
2.336740e+00,0.16
2.336760e+00,0.2
2.336780e+00,0.18
2.336800e+00,0.2
2.336820e+00,0.22
2.336840e+00,0.2
2.336860e+00,0.2
2.336880e+00,0.2
2.336900e+00,0.16
2.336920e+00,0.16
2.336940e+00,0.18
2.336960e+00,0.16
2.336980e+00,0.14
2.337000e+00,0.14
2.337020e+00,0.14
2.337040e+00,0.14
2.337060e+00,0.16
2.337080e+00,0.14
2.337100e+00,0.12
2.337120e+00,0.12
2.337140e+00,0.14
2.337160e+00,0.12
2.337180e+00,0.08
2.337200e+00,0.08
2.337220e+00,0.06
2.337240e+00,0.04
2.337260e+00,0.02
2.337280e+00,-1.11022e-16
2.337300e+00,-0.02
2.337320e+00,-1.11022e-16
2.337340e+00,-1.11022e-16
2.337360e+00,-1.11022e-16
2.337380e+00,-0.02
2.337400e+00,-0.04
2.337420e+00,-0.06
2.337440e+00,-0.06
2.337460e+00,-0.06
2.337480e+00,-0.08
2.337500e+00,-0.06
2.337520e+00,-0.06
2.337540e+00,-0.06
2.337560e+00,-0.06
2.337580e+00,-0.06
2.337600e+00,-0.08
2.337620e+00,-0.06
2.337640e+00,-0.08
2.337660e+00,-0.08
2.337680e+00,-0.08
2.337700e+00,-0.08
2.337720e+00,-0.06
2.337740e+00,-0.06
2.337760e+00,-0.06
2.337780e+00,-0.06
2.337800e+00,-0.06
2.337820e+00,-0.08
2.337840e+00,-0.06
2.337860e+00,-0.04
2.337880e+00,-0.02
2.337900e+00,-0.04
2.337920e+00,-0.02
2.337940e+00,0.04
2.337960e+00,0.04
2.337980e+00,0.04
2.338000e+00,0.08
2.338020e+00,0.06
2.338040e+00,0.1
2.338060e+00,0.1
2.338080e+00,0.14
2.338100e+00,0.12
2.338120e+00,0.12
2.338140e+00,0.14
2.338160e+00,0.14
2.338180e+00,0.18
2.338200e+00,0.16
2.338220e+00,0.1
2.338240e+00,0.1
2.338260e+00,0.08
2.338280e+00,0.12
2.338300e+00,0.1
2.338320e+00,0.1
2.338340e+00,0.1
2.338360e+00,0.1
2.338380e+00,0.04
2.338400e+00,0.04
2.338420e+00,0.02
2.338440e+00,0.02
2.338460e+00,0.04
2.338480e+00,-1.11022e-16
2.338500e+00,-1.11022e-16
2.338520e+00,-1.11022e-16
2.338540e+00,-0.02
2.338560e+00,-1.11022e-16
2.338580e+00,-1.11022e-16
2.338600e+00,-0.02
2.338620e+00,-1.11022e-16
2.338640e+00,-1.11022e-16
2.338660e+00,-1.11022e-16
2.338680e+00,-0.02
2.338700e+00,-0.02
2.338720e+00,-1.11022e-16
2.338740e+00,-0.02
2.338760e+00,-1.11022e-16
2.338780e+00,-0.02
2.338800e+00,-1.11022e-16
2.338820e+00,-0.06
2.338840e+00,-0.04
2.338860e+00,-0.04
2.338880e+00,-0.04
2.338900e+00,-0.04
2.338920e+00,-0.08
2.338940e+00,-0.08
2.338960e+00,-0.08
2.338980e+00,-0.08
2.339000e+00,-0.06
2.339020e+00,-0.08
2.339040e+00,-0.08
2.339060e+00,-0.06
2.339080e+00,-0.04
2.339100e+00,-0.04
2.339120e+00,-0.06
2.339140e+00,-0.08
2.339160e+00,-0.04
2.339180e+00,-0.02
2.339200e+00,-0.02
2.339220e+00,-0.02
2.339240e+00,-0.02
2.339260e+00,-0.02
2.339280e+00,-1.11022e-16
2.339300e+00,0.02
2.339320e+00,0.04
2.339340e+00,0.02
2.339360e+00,0.06
2.339380e+00,0.06
2.339400e+00,0.04
2.339420e+00,0.02
2.339440e+00,-1.11022e-16
2.339460e+00,-1.11022e-16
2.339480e+00,0.02
2.339500e+00,-1.11022e-16
2.339520e+00,-0.02
2.339540e+00,-0.06
2.339560e+00,-0.04
2.339580e+00,-0.06
2.339600e+00,-0.04
2.339620e+00,-0.06
2.339640e+00,-0.08
2.339660e+00,-0.08
2.339680e+00,-0.08
2.339700e+00,-0.06
2.339720e+00,-0.06
2.339740e+00,-0.08
2.339760e+00,-0.1
2.339780e+00,-0.1
2.339800e+00,-0.08
2.339820e+00,-0.08
2.339840e+00,-0.06
2.339860e+00,-0.08
2.339880e+00,-0.06
2.339900e+00,-0.04
2.339920e+00,-0.02
2.339940e+00,-0.04
2.339960e+00,-0.04
2.339980e+00,-0.06
2.340000e+00,-0.02
2.340020e+00,-0.02
2.340040e+00,-0.02
2.340060e+00,-0.04
2.340080e+00,-0.04
2.340100e+00,-0.02
2.340120e+00,-0.04
2.340140e+00,-0.06
2.340160e+00,-0.06
2.340180e+00,-0.04
2.340200e+00,-0.06
2.340220e+00,-0.06
2.340240e+00,-0.08
2.340260e+00,-0.08
2.340280e+00,-0.08
2.340300e+00,-0.08
2.340320e+00,-0.08
2.340340e+00,-0.08
2.340360e+00,-0.1
2.340380e+00,-0.1
2.340400e+00,-0.1
2.340420e+00,-0.12
2.340440e+00,-0.12
2.340460e+00,-0.14
2.340480e+00,-0.14
2.340500e+00,-0.1
2.340520e+00,-0.06
2.340540e+00,-0.06
2.340560e+00,-0.08
2.340580e+00,-0.08
2.340600e+00,-0.06
2.340620e+00,-0.06
2.340640e+00,-0.04
2.340660e+00,-0.02
2.340680e+00,-1.11022e-16
2.340700e+00,0.02
2.340720e+00,0.04
2.340740e+00,0.04
2.340760e+00,0.04
2.340780e+00,0.06
2.340800e+00,0.02
2.340820e+00,0.04
2.340840e+00,0.06
2.340860e+00,0.08
2.340880e+00,0.06
2.340900e+00,0.06
2.340920e+00,0.08
2.340940e+00,0.08
2.340960e+00,0.08
2.340980e+00,0.08
2.341000e+00,0.1
2.341020e+00,0.08
2.341040e+00,0.1
2.341060e+00,0.1
2.341080e+00,0.08
2.341100e+00,0.12
2.341120e+00,0.12
2.341140e+00,0.14
2.341160e+00,0.14
2.341180e+00,0.14
2.341200e+00,0.12
2.341220e+00,0.14
2.341240e+00,0.14
2.341260e+00,0.12
2.341280e+00,0.12
2.341300e+00,0.12
2.341320e+00,0.12
2.341340e+00,0.14
2.341360e+00,0.1
2.341380e+00,0.08
2.341400e+00,0.06
2.341420e+00,0.06
2.341440e+00,0.06
2.341460e+00,0.04
2.341480e+00,0.04
2.341500e+00,0.02
2.341520e+00,0.02
2.341540e+00,-1.11022e-16
2.341560e+00,0.02
2.341580e+00,-1.11022e-16
2.341600e+00,-0.02
2.341620e+00,-0.04
2.341640e+00,-0.02
2.341660e+00,-0.06
2.341680e+00,-0.02
2.341700e+00,-0.04
2.341720e+00,-0.04
2.341740e+00,-1.11022e-16
2.341760e+00,-1.11022e-16
2.341780e+00,-0.02
2.341800e+00,-0.04
2.341820e+00,-0.04
2.341840e+00,-0.02
2.341860e+00,-0.02
2.341880e+00,-0.04
2.341900e+00,-0.02
2.341920e+00,-0.02
2.341940e+00,-1.11022e-16
2.341960e+00,-0.02
2.341980e+00,-1.11022e-16
2.342000e+00,-1.11022e-16
2.342020e+00,0.04
2.342040e+00,0.02
2.342060e+00,0.04
2.342080e+00,0.04
2.342100e+00,0.02
2.342120e+00,0.04
2.342140e+00,0.04
2.342160e+00,0.06
2.342180e+00,0.08
2.342200e+00,0.06
2.342220e+00,0.04
2.342240e+00,0.04
2.342260e+00,0.06
2.342280e+00,0.06
2.342300e+00,0.08
2.342320e+00,0.08
2.342340e+00,0.06
2.342360e+00,0.08
2.342380e+00,0.08
2.342400e+00,0.12
2.342420e+00,0.1
2.342440e+00,0.1
2.342460e+00,0.08
2.342480e+00,0.08
2.342500e+00,0.08
2.342520e+00,0.04
2.342540e+00,0.08
2.342560e+00,0.06
2.342580e+00,0.08
2.342600e+00,0.08
2.342620e+00,0.06
2.342640e+00,0.04
2.342660e+00,0.06
2.342680e+00,0.08
2.342700e+00,0.1
2.342720e+00,0.06
2.342740e+00,0.06
2.342760e+00,0.08
2.342780e+00,0.08
2.342800e+00,0.06
2.342820e+00,0.08
2.342840e+00,0.06
2.342860e+00,0.08
2.342880e+00,0.1
2.342900e+00,0.1
2.342920e+00,0.08
2.342940e+00,0.1
2.342960e+00,0.12
2.342980e+00,0.14
2.343000e+00,0.12
2.343020e+00,0.14
2.343040e+00,0.14
2.343060e+00,0.18
2.343080e+00,0.18
2.343100e+00,0.2
2.343120e+00,0.18
2.343140e+00,0.18
2.343160e+00,0.16
2.343180e+00,0.18
2.343200e+00,0.16
2.343220e+00,0.18
2.343240e+00,0.14
2.343260e+00,0.18
2.343280e+00,0.14
2.343300e+00,0.16
2.343320e+00,0.14
2.343340e+00,0.16
2.343360e+00,0.14
2.343380e+00,0.16
2.343400e+00,0.16
2.343420e+00,0.16
2.343440e+00,0.16
2.343460e+00,0.16
2.343480e+00,0.12
2.343500e+00,0.18
2.343520e+00,0.16
2.343540e+00,0.18
2.343560e+00,0.14
2.343580e+00,0.18
2.343600e+00,0.16
2.343620e+00,0.18
2.343640e+00,0.16
2.343660e+00,0.12
2.343680e+00,0.14
2.343700e+00,0.14
2.343720e+00,0.14
2.343740e+00,0.14
2.343760e+00,0.14
2.343780e+00,0.12
2.343800e+00,0.14
2.343820e+00,0.16
2.343840e+00,0.14
2.343860e+00,0.14
2.343880e+00,0.14
2.343900e+00,0.1
2.343920e+00,0.14
2.343940e+00,0.12
2.343960e+00,0.1
2.343980e+00,0.14
2.344000e+00,0.14
2.344020e+00,0.14
2.344040e+00,0.12
2.344060e+00,0.14
2.344080e+00,0.14
2.344100e+00,0.18
2.344120e+00,0.16
2.344140e+00,0.16
2.344160e+00,0.14
2.344180e+00,0.16
2.344200e+00,0.18
2.344220e+00,0.18
2.344240e+00,0.18
2.344260e+00,0.18
2.344280e+00,0.2
2.344300e+00,0.22
2.344320e+00,0.24
2.344340e+00,0.2
2.344360e+00,0.2
2.344380e+00,0.18
2.344400e+00,0.18
2.344420e+00,0.18
2.344440e+00,0.18
2.344460e+00,0.14
2.344480e+00,0.14
2.344500e+00,0.14
2.344520e+00,0.14
2.344540e+00,0.14
2.344560e+00,0.14
2.344580e+00,0.12
2.344600e+00,0.1
2.344620e+00,0.12
2.344640e+00,0.1
2.344660e+00,0.12
2.344680e+00,0.12
2.344700e+00,0.1
2.344720e+00,0.14
2.344740e+00,0.14
2.344760e+00,0.14
2.344780e+00,0.16
2.344800e+00,0.14
2.344820e+00,0.16
2.344840e+00,0.18
2.344860e+00,0.18
2.344880e+00,0.18
2.344900e+00,0.12
2.344920e+00,0.2
2.344940e+00,0.2
2.344960e+00,0.2
2.344980e+00,0.18
2.345000e+00,0.16
2.345020e+00,0.2
2.345040e+00,0.16
2.345060e+00,0.18
2.345080e+00,0.18
2.345100e+00,0.18
2.345120e+00,0.16
2.345140e+00,0.16
2.345160e+00,0.14
2.345180e+00,0.12
2.345200e+00,0.12
2.345220e+00,0.1
2.345240e+00,0.1
2.345260e+00,0.12
2.345280e+00,0.1
2.345300e+00,0.08
2.345320e+00,0.08
2.345340e+00,0.08
2.345360e+00,0.12
2.345380e+00,0.1
2.345400e+00,0.12
2.345420e+00,0.14
2.345440e+00,0.14
2.345460e+00,0.14
2.345480e+00,0.16
2.345500e+00,0.18
2.345520e+00,0.18
2.345540e+00,0.18
2.345560e+00,0.2
2.345580e+00,0.2
2.345600e+00,0.18
2.345620e+00,0.2
2.345640e+00,0.22
2.345660e+00,0.2
2.345680e+00,0.2
2.345700e+00,0.18
2.345720e+00,0.2
2.345740e+00,0.18
2.345760e+00,0.16
2.345780e+00,0.18
2.345800e+00,0.14
2.345820e+00,0.1
2.345840e+00,0.14
2.345860e+00,0.12
2.345880e+00,0.14
2.345900e+00,0.1
2.345920e+00,0.12
2.345940e+00,0.08
2.345960e+00,0.1
2.345980e+00,0.1
2.346000e+00,0.08
2.346020e+00,0.08
2.346040e+00,0.08
2.346060e+00,0.1
2.346080e+00,0.1
2.346100e+00,0.1
2.346120e+00,0.08
2.346140e+00,0.1
2.346160e+00,0.12
2.346180e+00,0.12
2.346200e+00,0.12
2.346220e+00,0.12
2.346240e+00,0.1
2.346260e+00,0.12
2.346280e+00,0.12
2.346300e+00,0.1
2.346320e+00,0.06
2.346340e+00,0.06
2.346360e+00,0.04
2.346380e+00,-1.11022e-16
2.346400e+00,0.02
2.346420e+00,-1.11022e-16
2.346440e+00,-0.02
2.346460e+00,-1.11022e-16
2.346480e+00,-1.11022e-16
2.346500e+00,-1.11022e-16
2.346520e+00,-1.11022e-16
2.346540e+00,-0.04
2.346560e+00,-0.02
2.346580e+00,-0.06
2.346600e+00,-0.04
2.346620e+00,-0.06
2.346640e+00,-0.06
2.346660e+00,-0.06
2.346680e+00,-0.06
2.346700e+00,-0.04
2.346720e+00,-0.02
2.346740e+00,-0.02
2.346760e+00,-1.11022e-16
2.346780e+00,-1.11022e-16
2.346800e+00,-1.11022e-16
2.346820e+00,-0.02
2.346840e+00,-0.02
2.346860e+00,0.02
2.346880e+00,-1.11022e-16
2.346900e+00,0.02
2.346920e+00,-1.11022e-16
2.346940e+00,-1.11022e-16
2.346960e+00,-1.11022e-16
2.346980e+00,-1.11022e-16
2.347000e+00,-1.11022e-16
2.347020e+00,-0.02
2.347040e+00,-0.02
2.347060e+00,-0.04
2.347080e+00,-0.04
2.347100e+00,-0.02
2.347120e+00,-0.04
2.347140e+00,-0.04
2.347160e+00,-0.06
2.347180e+00,-0.06
2.347200e+00,-0.04
2.347220e+00,-0.02
2.347240e+00,-0.06
2.347260e+00,-0.04
2.347280e+00,-0.02
2.347300e+00,-0.04
2.347320e+00,-0.04
2.347340e+00,-0.04
2.347360e+00,-0.06
2.347380e+00,-0.04
2.347400e+00,-0.06
2.347420e+00,-0.06
2.347440e+00,-0.08
2.347460e+00,-0.06
2.347480e+00,-0.06
2.347500e+00,-0.02
2.347520e+00,-0.02
2.347540e+00,-0.02
2.347560e+00,-0.04
2.347580e+00,-0.02
2.347600e+00,-0.04
2.347620e+00,-0.06
2.347640e+00,-0.08
2.347660e+00,-0.1
2.347680e+00,-0.12
2.347700e+00,-0.08
2.347720e+00,-0.1
2.347740e+00,-0.1
2.347760e+00,-0.12
2.347780e+00,-0.1
2.347800e+00,-0.1
2.347820e+00,-0.08
2.347840e+00,-0.1
2.347860e+00,-0.12
2.347880e+00,-0.12
2.347900e+00,-0.1
2.347920e+00,-0.1
2.347940e+00,-0.1
2.347960e+00,-0.12
2.347980e+00,-0.12
2.348000e+00,-0.12
2.348020e+00,-0.1
2.348040e+00,-0.12
2.348060e+00,-0.12
2.348080e+00,-0.12
2.348100e+00,-0.12
2.348120e+00,-0.12
2.348140e+00,-0.12
2.348160e+00,-0.16
2.348180e+00,-0.14
2.348200e+00,-0.14
2.348220e+00,-0.16
2.348240e+00,-0.16
2.348260e+00,-0.16
2.348280e+00,-0.16
2.348300e+00,-0.18
2.348320e+00,-0.14
2.348340e+00,-0.18
2.348360e+00,-0.2
2.348380e+00,-0.22
2.348400e+00,-0.22
2.348420e+00,-0.2
2.348440e+00,-0.22
2.348460e+00,-0.26
2.348480e+00,-0.22
2.348500e+00,-0.22
2.348520e+00,-0.2
2.348540e+00,-0.18
2.348560e+00,-0.18
2.348580e+00,-0.16
2.348600e+00,-0.14
2.348620e+00,-0.12
2.348640e+00,-0.12
2.348660e+00,-0.1
2.348680e+00,-0.12
2.348700e+00,-0.1
2.348720e+00,-0.1
2.348740e+00,-0.08
2.348760e+00,-0.12
2.348780e+00,-0.12
2.348800e+00,-0.1
2.348820e+00,-0.1
2.348840e+00,-0.1
2.348860e+00,-0.12
2.348880e+00,-0.14
2.348900e+00,-0.14
2.348920e+00,-0.16
2.348940e+00,-0.14
2.348960e+00,-0.16
2.348980e+00,-0.16
2.349000e+00,-0.16
2.349020e+00,-0.16
2.349040e+00,-0.14
2.349060e+00,-0.16
2.349080e+00,-0.16
2.349100e+00,-0.14
2.349120e+00,-0.14
2.349140e+00,-0.12
2.349160e+00,-0.12
2.349180e+00,-0.14
2.349200e+00,-0.14
2.349220e+00,-0.12
2.349240e+00,-0.12
2.349260e+00,-0.1
2.349280e+00,-0.1
2.349300e+00,-0.12
2.349320e+00,-0.12
2.349340e+00,-0.08
2.349360e+00,-0.08
2.349380e+00,-0.1
2.349400e+00,-0.1
2.349420e+00,-0.12
2.349440e+00,-0.08
2.349460e+00,-0.1
2.349480e+00,-0.12
2.349500e+00,-0.14
2.349520e+00,-0.16
2.349540e+00,-0.12
2.349560e+00,-0.12
2.349580e+00,-0.12
2.349600e+00,-0.12
2.349620e+00,-0.1
2.349640e+00,-0.08
2.349660e+00,-0.1
2.349680e+00,-0.1
2.349700e+00,-0.14
2.349720e+00,-0.12
2.349740e+00,-0.12
2.349760e+00,-0.12
2.349780e+00,-0.12
2.349800e+00,-0.12
2.349820e+00,-0.12
2.349840e+00,-0.1
2.349860e+00,-0.08
2.349880e+00,-0.12
2.349900e+00,-0.12
2.349920e+00,-0.1
2.349940e+00,-0.1
2.349960e+00,-0.08
2.349980e+00,-0.1
2.350000e+00,-0.1
2.350020e+00,-0.1
2.350040e+00,-0.08
2.350060e+00,-0.08
2.350080e+00,-0.08
2.350100e+00,-0.1
2.350120e+00,-0.1
2.350140e+00,-0.08
2.350160e+00,-0.08
2.350180e+00,-0.08
2.350200e+00,-0.06
2.350220e+00,-0.1
2.350240e+00,-0.1
2.350260e+00,-0.08
2.350280e+00,-0.08
2.350300e+00,-0.08
2.350320e+00,-0.08
2.350340e+00,-0.1
2.350360e+00,-0.08
2.350380e+00,-0.06
2.350400e+00,-0.06
2.350420e+00,-0.1
2.350440e+00,-0.08
2.350460e+00,-0.06
2.350480e+00,-0.06
2.350500e+00,-0.04
2.350520e+00,-0.06
2.350540e+00,-0.06
2.350560e+00,-0.04
2.350580e+00,-0.02
2.350600e+00,-0.04
2.350620e+00,-0.02
2.350640e+00,-1.11022e-16
2.350660e+00,-1.11022e-16
2.350680e+00,-1.11022e-16
2.350700e+00,-1.11022e-16
2.350720e+00,-1.11022e-16
2.350740e+00,-0.02
2.350760e+00,-0.04
2.350780e+00,-0.02
2.350800e+00,-0.02
2.350820e+00,-0.04
2.350840e+00,-0.06
2.350860e+00,-0.04
2.350880e+00,-0.06
2.350900e+00,-0.02
2.350920e+00,-0.06
2.350940e+00,-0.02
2.350960e+00,-0.06
2.350980e+00,-0.02
2.351000e+00,-0.04
2.351020e+00,-0.04
2.351040e+00,-0.04
2.351060e+00,-0.06
2.351080e+00,-0.02
2.351100e+00,-0.02
2.351120e+00,-0.04
2.351140e+00,-0.04
2.351160e+00,-0.04
2.351180e+00,-0.02
2.351200e+00,-1.11022e-16
2.351220e+00,-1.11022e-16
2.351240e+00,-0.02
2.351260e+00,-0.02
2.351280e+00,-1.11022e-16
2.351300e+00,-0.02
2.351320e+00,-1.11022e-16
2.351340e+00,-0.02
2.351360e+00,-0.02
2.351380e+00,-0.02
2.351400e+00,-0.02
2.351420e+00,-0.02
2.351440e+00,-1.11022e-16
2.351460e+00,-1.11022e-16
2.351480e+00,-0.02
2.351500e+00,-0.02
2.351520e+00,-0.02
2.351540e+00,-1.11022e-16
2.351560e+00,-1.11022e-16
2.351580e+00,-1.11022e-16
2.351600e+00,0.02
2.351620e+00,-1.11022e-16
2.351640e+00,0.02
2.351660e+00,0.02
2.351680e+00,0.02
2.351700e+00,0.04
2.351720e+00,0.04
2.351740e+00,-1.11022e-16
2.351760e+00,-1.11022e-16
2.351780e+00,-0.02
2.351800e+00,0.04
2.351820e+00,-0.02
2.351840e+00,-1.11022e-16
2.351860e+00,-0.02
2.351880e+00,-0.02
2.351900e+00,-0.02
2.351920e+00,-0.02
2.351940e+00,-1.11022e-16
2.351960e+00,-1.11022e-16
2.351980e+00,-0.02
2.352000e+00,-0.02
2.352020e+00,-1.11022e-16
2.352040e+00,-0.02
2.352060e+00,-1.11022e-16
2.352080e+00,-0.02
2.352100e+00,-0.02
2.352120e+00,-0.02
2.352140e+00,-0.04
2.352160e+00,-0.04
2.352180e+00,-0.04
2.352200e+00,-0.02
2.352220e+00,-0.02
2.352240e+00,-1.11022e-16
2.352260e+00,-0.02
2.352280e+00,-0.02
2.352300e+00,-1.11022e-16
2.352320e+00,-0.02
2.352340e+00,-1.11022e-16
2.352360e+00,-0.02
2.352380e+00,-1.11022e-16
2.352400e+00,-0.02
2.352420e+00,-1.11022e-16
2.352440e+00,-1.11022e-16
2.352460e+00,-1.11022e-16
2.352480e+00,-0.02
2.352500e+00,-1.11022e-16
2.352520e+00,-1.11022e-16
2.352540e+00,-0.02
2.352560e+00,-1.11022e-16
2.352580e+00,-1.11022e-16
2.352600e+00,-0.02
2.352620e+00,-1.11022e-16
2.352640e+00,-0.04
2.352660e+00,-1.11022e-16
2.352680e+00,-0.02
2.352700e+00,-0.02
2.352720e+00,-0.06
2.352740e+00,-1.11022e-16
2.352760e+00,0.02
2.352780e+00,-0.02
2.352800e+00,-0.02
2.352820e+00,-0.02
2.352840e+00,-1.11022e-16
2.352860e+00,-0.02
2.352880e+00,-0.04
2.352900e+00,-0.02
2.352920e+00,-0.04
2.352940e+00,-0.04
2.352960e+00,-0.02
2.352980e+00,-0.02
2.353000e+00,-0.04
2.353020e+00,-0.04
2.353040e+00,-0.02
2.353060e+00,-0.02
2.353080e+00,-0.04
2.353100e+00,-0.04
2.353120e+00,-0.04
2.353140e+00,-0.02
2.353160e+00,-0.02
2.353180e+00,-0.04
2.353200e+00,-0.02
2.353220e+00,-0.04
2.353240e+00,-0.02
2.353260e+00,-0.02
2.353280e+00,-0.02
2.353300e+00,-0.02
2.353320e+00,-0.04
2.353340e+00,-0.02
2.353360e+00,-0.04
2.353380e+00,-0.04
2.353400e+00,-0.06
2.353420e+00,-0.06
2.353440e+00,-0.04
2.353460e+00,-0.04
2.353480e+00,-0.02
2.353500e+00,-1.11022e-16
2.353520e+00,-1.11022e-16
2.353540e+00,0.02
2.353560e+00,0.04
2.353580e+00,0.02
2.353600e+00,-1.11022e-16
2.353620e+00,-0.02
2.353640e+00,0.02
2.353660e+00,-1.11022e-16
2.353680e+00,0.04
2.353700e+00,0.04
2.353720e+00,-1.11022e-16
2.353740e+00,0.04
2.353760e+00,0.04
2.353780e+00,0.02
2.353800e+00,0.02
2.353820e+00,0.04
2.353840e+00,0.04
2.353860e+00,0.04
2.353880e+00,0.02
2.353900e+00,0.02
2.353920e+00,-1.11022e-16
2.353940e+00,0.02
2.353960e+00,0.06
2.353980e+00,0.02
2.354000e+00,0.06
2.354020e+00,0.06
2.354040e+00,0.06
2.354060e+00,0.04
2.354080e+00,0.06
2.354100e+00,0.06
2.354120e+00,0.06
2.354140e+00,0.04
2.354160e+00,0.04
2.354180e+00,0.06
2.354200e+00,0.04
2.354220e+00,0.04
2.354240e+00,0.02
2.354260e+00,0.04
2.354280e+00,0.02
2.354300e+00,0.02
2.354320e+00,-1.11022e-16
2.354340e+00,-1.11022e-16
2.354360e+00,-1.11022e-16
2.354380e+00,-1.11022e-16
2.354400e+00,-1.11022e-16
2.354420e+00,-1.11022e-16
2.354440e+00,-0.02
2.354460e+00,-0.02
2.354480e+00,-1.11022e-16
2.354500e+00,-1.11022e-16
2.354520e+00,-0.02
2.354540e+00,-0.02
2.354560e+00,-1.11022e-16
2.354580e+00,0.02
2.354600e+00,0.04
2.354620e+00,0.02
2.354640e+00,0.04
2.354660e+00,0.04
2.354680e+00,0.04
2.354700e+00,0.06
2.354720e+00,0.04
2.354740e+00,0.06
2.354760e+00,0.04
2.354780e+00,0.02
2.354800e+00,-1.11022e-16
2.354820e+00,-1.11022e-16
2.354840e+00,0.02
2.354860e+00,0.04
2.354880e+00,0.04
2.354900e+00,0.02
2.354920e+00,0.02
2.354940e+00,-1.11022e-16
2.354960e+00,-0.04
2.354980e+00,-0.02
2.355000e+00,-0.02
2.355020e+00,-1.11022e-16
2.355040e+00,-0.02
2.355060e+00,-0.06
2.355080e+00,-0.02
2.355100e+00,-0.02
2.355120e+00,-0.04
2.355140e+00,-0.02
2.355160e+00,0.12
2.355180e+00,-0.02
2.355200e+00,-0.06
2.355220e+00,-0.02
2.355240e+00,-0.02
2.355260e+00,-0.06
2.355280e+00,-0.04
2.355300e+00,-0.02
2.355320e+00,-0.02
2.355340e+00,-0.04
2.355360e+00,-0.04
2.355380e+00,-0.02
2.355400e+00,-0.02
2.355420e+00,-0.04
2.355440e+00,-0.04
2.355460e+00,-0.06
2.355480e+00,-0.02
2.355500e+00,-0.04
2.355520e+00,-0.02
2.355540e+00,-0.02
2.355560e+00,-0.04
2.355580e+00,-0.04
2.355600e+00,-1.11022e-16
2.355620e+00,-0.02
2.355640e+00,-1.11022e-16
2.355660e+00,-0.02
2.355680e+00,-1.11022e-16
2.355700e+00,-1.11022e-16
2.355720e+00,0.02
2.355740e+00,0.02
2.355760e+00,0.02
2.355780e+00,0.02
2.355800e+00,0.04
2.355820e+00,-1.11022e-16
2.355840e+00,-1.11022e-16
2.355860e+00,0.02
2.355880e+00,0.04
2.355900e+00,0.06
2.355920e+00,0.06
2.355940e+00,0.08
2.355960e+00,0.06
2.355980e+00,0.04
2.356000e+00,0.06
2.356020e+00,0.08
2.356040e+00,0.06
2.356060e+00,0.08
2.356080e+00,0.06
2.356100e+00,0.04
2.356120e+00,0.04
2.356140e+00,0.04
2.356160e+00,0.02
2.356180e+00,0.04
2.356200e+00,0.04
2.356220e+00,0.02
2.356240e+00,0.02
2.356260e+00,0.02
2.356280e+00,-0.02
2.356300e+00,-0.02
2.356320e+00,-0.02
