Model,MDO4014B-3
1.477250e+00,0.24
1.477260e+00,0.48
1.477270e+00,0.56
1.477280e+00,0.64
1.477290e+00,0.56
1.477300e+00,0.52
1.477310e+00,0.6
1.477320e+00,0.52
1.477330e+00,0.44
1.477340e+00,0.4
1.477350e+00,0.36
1.477360e+00,0.36
1.477370e+00,0.36
1.477380e+00,0.52
1.477390e+00,0.6
1.477400e+00,0.72
1.477410e+00,0.64
1.477420e+00,0.6
1.477430e+00,0.72
1.477440e+00,0.8
1.477450e+00,0.72
1.477460e+00,0.6
1.477470e+00,0.52
1.477480e+00,0.44
1.477490e+00,0.4
1.477500e+00,0.56
1.477510e+00,0.72
1.477520e+00,0.8
1.477530e+00,0.76
1.477540e+00,0.8
1.477550e+00,0.8
1.477560e+00,0.88
1.477570e+00,0.84
1.477580e+00,0.76
1.477590e+00,0.72
1.477600e+00,0.56
1.477610e+00,0.48
1.477620e+00,0.4
1.477630e+00,0.4
1.477640e+00,0.48
1.477650e+00,0.52
1.477660e+00,0.4
1.477670e+00,0.24
1.477680e+00,0.24
1.477690e+00,0.12
1.477700e+00,-0.04
1.477710e+00,-0.24
1.477720e+00,-0.48
1.477730e+00,-0.56
1.477740e+00,-0.68
1.477750e+00,-0.56
1.477760e+00,-0.4
1.477770e+00,-0.24
1.477780e+00,-0.32
1.477790e+00,-0.36
1.477800e+00,-0.4
1.477810e+00,-0.32
1.477820e+00,-0.2
1.477830e+00,-0.24
1.477840e+00,-0.24
1.477850e+00,-0.12
1.477860e+00,-0.16
1.477870e+00,0
1.477880e+00,0.16
1.477890e+00,0.32
1.477900e+00,0.44
1.477910e+00,0.48
1.477920e+00,0.44
1.477930e+00,0.52
1.477940e+00,0.52
1.477950e+00,0.44
1.477960e+00,0.2
1.477970e+00,0
1.477980e+00,-0.04
1.477990e+00,-0.12
1.478000e+00,-0.04
1.478010e+00,-0.04
1.478020e+00,-0.04
1.478030e+00,-0.12
1.478040e+00,-0.24
1.478050e+00,-0.36
1.478060e+00,-0.24
1.478070e+00,-0.24
1.478080e+00,-0.32
1.478090e+00,-0.52
1.478100e+00,-0.64
1.478110e+00,-0.8
1.478120e+00,-0.84
1.478130e+00,-0.76
1.478140e+00,-0.6
1.478150e+00,-0.52
1.478160e+00,-0.52
1.478170e+00,-0.68
1.478180e+00,-0.64
1.478190e+00,-0.6
1.478200e+00,-0.64
1.478210e+00,-0.72
1.478220e+00,-0.84
1.478230e+00,-0.92
1.478240e+00,-1.08
1.478250e+00,-1
1.478260e+00,-0.88
1.478270e+00,-0.72
1.478280e+00,-0.64
1.478290e+00,-0.68
1.478300e+00,-0.68
1.478310e+00,-0.56
1.478320e+00,-0.48
1.478330e+00,-0.52
1.478340e+00,-0.52
1.478350e+00,-0.56
1.478360e+00,-0.56
1.478370e+00,-0.48
1.478380e+00,-0.36
1.478390e+00,-0.16
1.478400e+00,-0.12
1.478410e+00,-0.12
1.478420e+00,-0.16
1.478430e+00,-0.16
1.478440e+00,-0.08
1.478450e+00,-0.12
1.478460e+00,-0.24
1.478470e+00,-0.44
1.478480e+00,-0.6
1.478490e+00,-0.72
1.478500e+00,-0.64
1.478510e+00,-0.56
1.478520e+00,-0.44
1.478530e+00,-0.44
1.478540e+00,-0.52
1.478550e+00,-0.6
1.478560e+00,-0.56
1.478570e+00,-0.48
1.478580e+00,-0.52
1.478590e+00,-0.64
1.478600e+00,-0.76
1.478610e+00,-0.8
1.478620e+00,-0.8
1.478630e+00,-0.64
1.478640e+00,-0.52
1.478650e+00,-0.36
1.478660e+00,-0.28
1.478670e+00,-0.32
1.478680e+00,-0.36
1.478690e+00,-0.28
1.478700e+00,-0.28
1.478710e+00,-0.36
1.478720e+00,-0.44
1.478730e+00,-0.56
1.478740e+00,-0.6
1.478750e+00,-0.56
1.478760e+00,-0.4
1.478770e+00,-0.32
1.478780e+00,-0.28
1.478790e+00,-0.28
1.478800e+00,-0.36
1.478810e+00,-0.2
1.478820e+00,-0.04
1.478830e+00,-0.04
1.478840e+00,-0.12
1.478850e+00,-0.28
1.478860e+00,-0.32
1.478870e+00,-0.28
1.478880e+00,-0.16
1.478890e+00,-0.04
1.478900e+00,0.12
1.478910e+00,0.2
1.478920e+00,0.08
1.478930e+00,0.12
1.478940e+00,0.2
1.478950e+00,0.24
1.478960e+00,0.2
1.478970e+00,0.08
1.478980e+00,0
1.478990e+00,-0.12
1.479000e+00,-0.04
1.479010e+00,0.08
1.479020e+00,0.2
1.479030e+00,0.32
1.479040e+00,0.24
1.479050e+00,0.08
1.479060e+00,0.12
1.479070e+00,0.2
1.479080e+00,0.2
1.479090e+00,0.12
1.479100e+00,0
1.479110e+00,-0.04
1.479120e+00,-0.08
1.479130e+00,-0.12
1.479140e+00,0
1.479150e+00,0.16
1.479160e+00,0.24
1.479170e+00,0.24
1.479180e+00,0.12
1.479190e+00,0.28
1.479200e+00,0.28
1.479210e+00,0.2
1.479220e+00,0.08
1.479230e+00,-0.04
1.479240e+00,-0.04
1.479250e+00,-0.04
1.479260e+00,0.08
1.479270e+00,0.24
1.479280e+00,0.36
1.479290e+00,0.32
1.479300e+00,0.28
1.479310e+00,0.32
1.479320e+00,0.48
1.479330e+00,0.48
1.479340e+00,0.4
1.479350e+00,0.36
1.479360e+00,0.28
1.479370e+00,0.28
1.479380e+00,0.36
1.479390e+00,0.48
1.479400e+00,0.6
1.479410e+00,0.72
1.479420e+00,0.68
1.479430e+00,0.6
1.479440e+00,0.72
1.479450e+00,0.68
1.479460e+00,0.64
1.479470e+00,0.52
1.479480e+00,0.4
1.479490e+00,0.32
1.479500e+00,0.36
1.479510e+00,0.4
1.479520e+00,0.4
1.479530e+00,0.48
1.479540e+00,0.4
1.479550e+00,0.32
1.479560e+00,0.36
1.479570e+00,0.44
1.479580e+00,0.48
1.479590e+00,0.32
1.479600e+00,0.16
1.479610e+00,-0.04
1.479620e+00,-0.12
1.479630e+00,-0.04
1.479640e+00,0.12
1.479650e+00,0.2
1.479660e+00,0.28
1.479670e+00,0.24
1.479680e+00,0.12
1.479690e+00,0.12
1.479700e+00,0.24
1.479710e+00,0.2
1.479720e+00,0.08
1.479730e+00,0.04
1.479740e+00,-0.04
1.479750e+00,-0.04
1.479760e+00,0
1.479770e+00,0.2
1.479780e+00,0.32
1.479790e+00,0.32
1.479800e+00,0.24
1.479810e+00,0.24
1.479820e+00,0.36
1.479830e+00,0.32
1.479840e+00,0.2
1.479850e+00,0.08
1.479860e+00,-0.04
1.479870e+00,-0.04
1.479880e+00,-0.04
1.479890e+00,0.12
1.479900e+00,0.2
1.479910e+00,0.24
1.479920e+00,0.2
1.479930e+00,0
1.479940e+00,0
1.479950e+00,0.12
1.479960e+00,0.04
1.479970e+00,-0.04
1.479980e+00,-0.12
1.479990e+00,-0.24
1.480000e+00,-0.28
1.480010e+00,-0.32
1.480020e+00,-0.2
1.480030e+00,-0.08
1.480040e+00,-0.12
1.480050e+00,-0.12
1.480060e+00,-0.16
1.480070e+00,-0.16
1.480080e+00,-0.12
1.480090e+00,-0.24
1.480100e+00,-0.4
1.480110e+00,-0.48
1.480120e+00,-0.56
1.480130e+00,-0.52
1.480140e+00,-0.4
1.480150e+00,-0.28
1.480160e+00,-0.24
1.480170e+00,-0.28
1.480180e+00,-0.4
1.480190e+00,-0.4
1.480200e+00,-0.24
1.480210e+00,-0.24
1.480220e+00,-0.36
1.480230e+00,-0.52
1.480240e+00,-0.64
1.480250e+00,-0.72
1.480260e+00,-0.68
1.480270e+00,-0.52
1.480280e+00,-0.4
1.480290e+00,-0.32
1.480300e+00,-0.32
1.480310e+00,-0.48
1.480320e+00,-0.4
1.480330e+00,-0.36
1.480340e+00,-0.48
1.480350e+00,-0.6
1.480360e+00,-0.64
1.480370e+00,-0.8
1.480380e+00,-0.76
1.480390e+00,-0.64
1.480400e+00,-0.52
1.480410e+00,-0.4
1.480420e+00,-0.4
1.480430e+00,-0.44
1.480440e+00,-0.48
1.480450e+00,-0.4
1.480460e+00,-0.4
1.480470e+00,-0.52
1.480480e+00,-0.6
1.480490e+00,-0.68
1.480500e+00,-0.76
1.480510e+00,-0.64
1.480520e+00,-0.52
1.480530e+00,-0.36
1.480540e+00,-0.32
1.480550e+00,-0.4
1.480560e+00,-0.48
1.480570e+00,-0.4
1.480580e+00,-0.32
1.480590e+00,-0.4
1.480600e+00,-0.52
1.480610e+00,-0.72
1.480620e+00,-0.76
1.480630e+00,-0.88
1.480640e+00,-0.76
1.480650e+00,-0.56
1.480660e+00,-0.48
1.480670e+00,-0.4
1.480680e+00,-0.52
1.480690e+00,-0.52
1.480700e+00,-0.4
1.480710e+00,-0.36
1.480720e+00,-0.48
1.480730e+00,-0.64
1.480740e+00,-0.68
1.480750e+00,-0.76
1.480760e+00,-0.72
1.480770e+00,-0.48
1.480780e+00,-0.44
1.480790e+00,-0.28
1.480800e+00,-0.32
1.480810e+00,-0.4
1.480820e+00,-0.32
1.480830e+00,-0.24
1.480840e+00,-0.16
1.480850e+00,-0.28
1.480860e+00,-0.4
1.480870e+00,-0.44
1.480880e+00,-0.56
1.480890e+00,-0.44
1.480900e+00,-0.28
1.480910e+00,-0.24
1.480920e+00,-0.04
1.480930e+00,-0.08
1.480940e+00,-0.12
1.480950e+00,-0.04
1.480960e+00,-0.04
1.480970e+00,-0.2
1.480980e+00,-0.24
1.480990e+00,-0.28
1.481000e+00,-0.28
1.481010e+00,-0.32
1.481020e+00,-0.2
1.481030e+00,-0.08
1.481040e+00,0
1.481050e+00,-0.08
1.481060e+00,-0.12
1.481070e+00,-0.12
1.481080e+00,0
1.481090e+00,0
1.481100e+00,-0.08
1.481110e+00,-0.2
1.481120e+00,-0.32
1.481130e+00,-0.32
1.481140e+00,-0.32
1.481150e+00,-0.12
1.481160e+00,0
1.481170e+00,0.12
1.481180e+00,0.16
1.481190e+00,0.08
1.481200e+00,0.16
1.481210e+00,0.12
1.481220e+00,0.08
1.481230e+00,0
1.481240e+00,-0.08
1.481250e+00,-0.08
1.481260e+00,-0.04
1.481270e+00,0.04
1.481280e+00,0.2
1.481290e+00,0.32
1.481300e+00,0.28
1.481310e+00,0.24
1.481320e+00,0.24
1.481330e+00,0.36
1.481340e+00,0.4
1.481350e+00,0.28
1.481360e+00,0.2
1.481370e+00,0.12
1.481380e+00,0.04
1.481390e+00,0
1.481400e+00,0.12
1.481410e+00,0.28
1.481420e+00,0.36
1.481430e+00,0.32
1.481440e+00,0.32
1.481450e+00,0.32
1.481460e+00,0.4
1.481470e+00,0.28
1.481480e+00,0.2
1.481490e+00,0.12
1.481500e+00,0
1.481510e+00,0.08
1.481520e+00,0.08
1.481530e+00,0.24
1.481540e+00,0.24
1.481550e+00,0.32
1.481560e+00,0.2
1.481570e+00,0.28
1.481580e+00,0.4
1.481590e+00,0.44
1.481600e+00,0.28
1.481610e+00,0.12
1.481620e+00,-0.04
1.481630e+00,-0.08
1.481640e+00,-0.04
1.481650e+00,0.12
1.481660e+00,0.32
1.481670e+00,0.4
1.481680e+00,0.32
1.481690e+00,0.2
1.481700e+00,0.24
1.481710e+00,0.28
1.481720e+00,0.28
1.481730e+00,0.2
1.481740e+00,0.08
1.481750e+00,0
1.481760e+00,-0.12
1.481770e+00,-0.04
1.481780e+00,0.04
1.481790e+00,0.24
1.481800e+00,0.28
1.481810e+00,0.2
1.481820e+00,0.16
1.481830e+00,0.12
1.481840e+00,0.16
1.481850e+00,0.12
1.481860e+00,0.04
1.481870e+00,0
1.481880e+00,-0.04
1.481890e+00,-0.12
1.481900e+00,0
1.481910e+00,0.04
1.481920e+00,0.2
1.481930e+00,0.12
1.481940e+00,0.08
1.481950e+00,0.12
1.481960e+00,0.2
1.481970e+00,0.2
1.481980e+00,0.04
1.481990e+00,-0.12
1.482000e+00,-0.24
1.482010e+00,-0.28
1.482020e+00,-0.2
1.482030e+00,-0.12
1.482040e+00,0.04
1.482050e+00,0.04
1.482060e+00,-0.04
1.482070e+00,-0.12
1.482080e+00,-0.08
1.482090e+00,-0.08
1.482100e+00,-0.08
1.482110e+00,-0.24
1.482120e+00,-0.36
1.482130e+00,-0.44
1.482140e+00,-0.52
1.482150e+00,-0.44
1.482160e+00,-0.36
1.482170e+00,-0.2
1.482180e+00,-0.16
1.482190e+00,-0.24
1.482200e+00,-0.24
1.482210e+00,-0.12
1.482220e+00,-0.12
1.482230e+00,-0.24
1.482240e+00,-0.4
1.482250e+00,-0.52
1.482260e+00,-0.6
1.482270e+00,-0.52
1.482280e+00,-0.36
1.482290e+00,-0.16
1.482300e+00,-0.08
1.482310e+00,-0.16
1.482320e+00,-0.2
1.482330e+00,-0.16
1.482340e+00,-0.12
1.482350e+00,-0.12
1.482360e+00,-0.28
1.482370e+00,-0.36
1.482380e+00,-0.48
1.482390e+00,-0.56
1.482400e+00,-0.48
1.482410e+00,-0.36
1.482420e+00,-0.24
1.482430e+00,-0.24
1.482440e+00,-0.32
1.482450e+00,-0.36
1.482460e+00,-0.28
1.482470e+00,-0.24
1.482480e+00,-0.36
1.482490e+00,-0.52
1.482500e+00,-0.56
1.482510e+00,-0.72
1.482520e+00,-0.76
1.482530e+00,-0.6
1.482540e+00,-0.44
1.482550e+00,-0.28
1.482560e+00,-0.32
1.482570e+00,-0.44
1.482580e+00,-0.44
1.482590e+00,-0.4
1.482600e+00,-0.36
1.482610e+00,-0.44
1.482620e+00,-0.56
1.482630e+00,-0.64
1.482640e+00,-0.68
1.482650e+00,-0.64
1.482660e+00,-0.52
1.482670e+00,-0.32
1.482680e+00,-0.28
1.482690e+00,-0.36
1.482700e+00,-0.4
1.482710e+00,-0.32
1.482720e+00,-0.32
1.482730e+00,-0.32
1.482740e+00,-0.44
1.482750e+00,-0.48
1.482760e+00,-0.56
1.482770e+00,-0.52
1.482780e+00,-0.44
1.482790e+00,-0.32
1.482800e+00,-0.2
1.482810e+00,-0.2
1.482820e+00,-0.24
1.482830e+00,-0.2
1.482840e+00,-0.24
1.482850e+00,-0.24
1.482860e+00,-0.28
1.482870e+00,-0.44
1.482880e+00,-0.48
1.482890e+00,-0.44
1.482900e+00,-0.44
1.482910e+00,-0.32
1.482920e+00,-0.24
1.482930e+00,-0.24
1.482940e+00,-0.2
1.482950e+00,-0.28
1.482960e+00,-0.16
1.482970e+00,-0.08
1.482980e+00,-0.16
1.482990e+00,-0.24
1.483000e+00,-0.36
1.483010e+00,-0.52
1.483020e+00,-0.44
1.483030e+00,-0.32
1.483040e+00,-0.12
1.483050e+00,-0.04
1.483060e+00,-0.04
1.483070e+00,-0.12
1.483080e+00,-0.24
1.483090e+00,-0.08
1.483100e+00,-0.04
1.483110e+00,-0.16
1.483120e+00,-0.24
1.483130e+00,-0.24
1.483140e+00,-0.36
1.483150e+00,-0.36
1.483160e+00,-0.2
1.483170e+00,-0.08
1.483180e+00,0
1.483190e+00,0
1.483200e+00,0
1.483210e+00,0.04
1.483220e+00,0.12
1.483230e+00,0.08
1.483240e+00,-0.04
1.483250e+00,-0.2
1.483260e+00,-0.28
1.483270e+00,-0.28
1.483280e+00,-0.16
1.483290e+00,0.04
1.483300e+00,0.12
1.483310e+00,0.12
1.483320e+00,0.08
1.483330e+00,0.04
1.483340e+00,0.12
1.483350e+00,0.2
1.483360e+00,0.12
1.483370e+00,0.08
1.483380e+00,-0.04
1.483390e+00,-0.08
1.483400e+00,-0.12
1.483410e+00,-0.04
1.483420e+00,0.08
1.483430e+00,0.12
1.483440e+00,0.16
1.483450e+00,0.04
1.483460e+00,0.12
1.483470e+00,0.24
1.483480e+00,0.24
1.483490e+00,0.08
1.483500e+00,-0.04
1.483510e+00,-0.2
1.483520e+00,-0.24
1.483530e+00,-0.16
1.483540e+00,0
1.483550e+00,0.2
1.483560e+00,0.2
1.483570e+00,0.12
1.483580e+00,0.04
1.483590e+00,0.08
1.483600e+00,0.08
1.483610e+00,0.08
1.483620e+00,0
1.483630e+00,-0.04
1.483640e+00,-0.12
1.483650e+00,-0.12
1.483660e+00,-0.04
1.483670e+00,0
1.483680e+00,0.12
1.483690e+00,0.12
1.483700e+00,0.08
1.483710e+00,0.16
1.483720e+00,0.28
1.483730e+00,0.32
1.483740e+00,0.12
1.483750e+00,-0.04
1.483760e+00,-0.08
1.483770e+00,-0.08
1.483780e+00,-0.04
1.483790e+00,0.08
1.483800e+00,0.2
1.483810e+00,0.24
1.483820e+00,0.16
1.483830e+00,0.08
1.483840e+00,0.16
1.483850e+00,0.2
1.483860e+00,0.2
1.483870e+00,0.08
1.483880e+00,0
1.483890e+00,-0.04
1.483900e+00,-0.04
1.483910e+00,0
1.483920e+00,0.16
1.483930e+00,0.2
1.483940e+00,0.2
1.483950e+00,0.04
1.483960e+00,0.04
1.483970e+00,0.2
1.483980e+00,0.24
1.483990e+00,0.12
1.484000e+00,0.04
1.484010e+00,-0.04
1.484020e+00,-0.12
1.484030e+00,-0.08
1.484040e+00,0
1.484050e+00,0.2
1.484060e+00,0.24
1.484070e+00,0.2
1.484080e+00,0.16
1.484090e+00,0.16
1.484100e+00,0.2
1.484110e+00,0.12
1.484120e+00,0.04
1.484130e+00,-0.04
1.484140e+00,-0.08
1.484150e+00,-0.12
1.484160e+00,-0.04
1.484170e+00,0.08
1.484180e+00,0.16
1.484190e+00,0.28
1.484200e+00,0.28
1.484210e+00,0.24
1.484220e+00,0.28
1.484230e+00,0.28
1.484240e+00,0.24
1.484250e+00,0.04
1.484260e+00,-0.04
1.484270e+00,-0.08
1.484280e+00,-0.08
1.484290e+00,0
1.484300e+00,0.2
1.484310e+00,0.24
1.484320e+00,0.24
1.484330e+00,0.24
1.484340e+00,0.24
1.484350e+00,0.4
1.484360e+00,0.32
1.484370e+00,0.16
1.484380e+00,0
1.484390e+00,-0.04
1.484400e+00,-0.12
1.484410e+00,0
1.484420e+00,0.12
1.484430e+00,0.2
1.484440e+00,0.2
1.484450e+00,0.12
1.484460e+00,0.08
1.484470e+00,0.12
1.484480e+00,0.24
1.484490e+00,0.2
1.484500e+00,0.08
1.484510e+00,0
1.484520e+00,-0.08
1.484530e+00,-0.04
1.484540e+00,0.08
1.484550e+00,0.2
1.484560e+00,0.2
1.484570e+00,0.2
1.484580e+00,0.2
1.484590e+00,0.12
1.484600e+00,0.28
1.484610e+00,0.28
1.484620e+00,0.2
1.484630e+00,0.08
1.484640e+00,0
1.484650e+00,-0.04
1.484660e+00,0
1.484670e+00,0.2
1.484680e+00,0.36
1.484690e+00,0.4
1.484700e+00,0.36
1.484710e+00,0.2
1.484720e+00,0.2
1.484730e+00,0.28
1.484740e+00,0.28
1.484750e+00,0.2
1.484760e+00,0.08
1.484770e+00,0.04
1.484780e+00,0
1.484790e+00,0.08
1.484800e+00,0.2
1.484810e+00,0.32
1.484820e+00,0.36
1.484830e+00,0.32
1.484840e+00,0.24
1.484850e+00,0.36
1.484860e+00,0.36
1.484870e+00,0.24
1.484880e+00,0.12
1.484890e+00,0
1.484900e+00,-0.04
1.484910e+00,-0.04
1.484920e+00,0.08
1.484930e+00,0.24
1.484940e+00,0.36
1.484950e+00,0.36
1.484960e+00,0.32
1.484970e+00,0.4
1.484980e+00,0.52
1.484990e+00,0.4
1.485000e+00,0.24
1.485010e+00,0.08
1.485020e+00,0
1.485030e+00,-0.04
1.485040e+00,0.04
1.485050e+00,0.2
1.485060e+00,0.36
1.485070e+00,0.4
1.485080e+00,0.36
1.485090e+00,0.28
1.485100e+00,0.36
1.485110e+00,0.36
1.485120e+00,0.36
1.485130e+00,0.24
1.485140e+00,0.24
1.485150e+00,0.16
1.485160e+00,0.12
1.485170e+00,0.2
1.485180e+00,0.28
1.485190e+00,0.36
1.485200e+00,0.36
1.485210e+00,0.32
1.485220e+00,0.32
1.485230e+00,0.48
1.485240e+00,0.48
1.485250e+00,0.32
1.485260e+00,0.2
1.485270e+00,0.08
1.485280e+00,0.04
1.485290e+00,0.16
1.485300e+00,0.32
1.485310e+00,0.36
1.485320e+00,0.36
1.485330e+00,0.24
1.485340e+00,0.2
1.485350e+00,0.28
1.485360e+00,0.4
1.485370e+00,0.44
1.485380e+00,0.36
1.485390e+00,0.16
1.485400e+00,0.04
1.485410e+00,0
1.485420e+00,0.16
1.485430e+00,0.28
1.485440e+00,0.4
1.485450e+00,0.44
1.485460e+00,0.4
1.485470e+00,0.4
1.485480e+00,0.48
1.485490e+00,0.52
1.485500e+00,0.4
1.485510e+00,0.28
1.485520e+00,0.12
1.485530e+00,0.08
1.485540e+00,0.08
1.485550e+00,0.28
1.485560e+00,0.4
1.485570e+00,0.52
1.485580e+00,0.52
1.485590e+00,0.4
1.485600e+00,0.48
1.485610e+00,0.48
1.485620e+00,0.44
1.485630e+00,0.28
1.485640e+00,0.2
1.485650e+00,0.04
1.485660e+00,0.12
1.485670e+00,0.12
1.485680e+00,0.32
1.485690e+00,0.4
1.485700e+00,0.4
1.485710e+00,0.36
1.485720e+00,0.36
1.485730e+00,0.4
1.485740e+00,0.44
1.485750e+00,0.32
1.485760e+00,0.2
1.485770e+00,0.08
1.485780e+00,0
1.485790e+00,0
1.485800e+00,0.16
1.485810e+00,0.28
1.485820e+00,0.4
1.485830e+00,0.4
1.485840e+00,0.36
1.485850e+00,0.4
1.485860e+00,0.48
1.485870e+00,0.48
1.485880e+00,0.32
1.485890e+00,0.24
1.485900e+00,0.16
1.485910e+00,0.08
1.485920e+00,0.2
1.485930e+00,0.36
1.485940e+00,0.48
1.485950e+00,0.4
1.485960e+00,0.4
1.485970e+00,0.4
1.485980e+00,0.44
1.485990e+00,0.6
1.486000e+00,0.52
1.486010e+00,0.4
1.486020e+00,0.28
1.486030e+00,0.2
1.486040e+00,0.16
1.486050e+00,0.32
1.486060e+00,0.44
1.486070e+00,0.56
1.486080e+00,0.56
1.486090e+00,0.48
1.486100e+00,0.48
1.486110e+00,0.56
1.486120e+00,0.52
1.486130e+00,0.48
1.486140e+00,0.4
1.486150e+00,0.28
1.486160e+00,0.32
1.486170e+00,0.36
1.486180e+00,0.52
1.486190e+00,0.56
1.486200e+00,0.64
1.486210e+00,0.56
1.486220e+00,0.52
1.486230e+00,0.6
1.486240e+00,0.76
1.486250e+00,0.76
1.486260e+00,0.6
1.486270e+00,0.44
1.486280e+00,0.36
1.486290e+00,0.36
1.486300e+00,0.48
1.486310e+00,0.64
1.486320e+00,0.84
1.486330e+00,0.84
1.486340e+00,0.76
1.486350e+00,0.72
1.486360e+00,0.8
1.486370e+00,0.84
1.486380e+00,0.72
1.486390e+00,0.6
1.486400e+00,0.52
1.486410e+00,0.32
1.486420e+00,0.24
1.486430e+00,0.28
1.486440e+00,0.32
1.486450e+00,0.28
1.486460e+00,0.2
1.486470e+00,0
1.486480e+00,-0.12
1.486490e+00,-0.12
1.486500e+00,-0.24
1.486510e+00,-0.4
1.486520e+00,-0.56
1.486530e+00,-0.68
1.486540e+00,-0.72
1.486550e+00,-0.68
1.486560e+00,-0.56
1.486570e+00,-0.44
1.486580e+00,-0.36
1.486590e+00,-0.4
1.486600e+00,-0.4
1.486610e+00,-0.2
1.486620e+00,-0.08
1.486630e+00,-0.04
1.486640e+00,-0.04
1.486650e+00,-0.04
1.486660e+00,-0.04
1.486670e+00,0
1.486680e+00,0.16
1.486690e+00,0.36
1.486700e+00,0.4
1.486710e+00,0.44
1.486720e+00,0.36
1.486730e+00,0.36
1.486740e+00,0.4
1.486750e+00,0.32
1.486760e+00,0.16
1.486770e+00,-0.04
1.486780e+00,-0.24
1.486790e+00,-0.36
1.486800e+00,-0.32
1.486810e+00,-0.28
1.486820e+00,-0.2
1.486830e+00,-0.16
1.486840e+00,-0.28
1.486850e+00,-0.36
1.486860e+00,-0.44
1.486870e+00,-0.4
1.486880e+00,-0.44
1.486890e+00,-0.56
1.486900e+00,-0.68
1.486910e+00,-0.76
1.486920e+00,-0.88
1.486930e+00,-0.8
1.486940e+00,-0.68
1.486950e+00,-0.64
1.486960e+00,-0.68
1.486970e+00,-0.68
1.486980e+00,-0.68
1.486990e+00,-0.64
1.487000e+00,-0.68
1.487010e+00,-0.8
1.487020e+00,-0.92
1.487030e+00,-1.04
1.487040e+00,-1.08
1.487050e+00,-1.04
1.487060e+00,-0.88
1.487070e+00,-0.72
1.487080e+00,-0.64
1.487090e+00,-0.68
1.487100e+00,-0.6
1.487110e+00,-0.52
1.487120e+00,-0.4
1.487130e+00,-0.36
1.487140e+00,-0.44
1.487150e+00,-0.52
1.487160e+00,-0.56
1.487170e+00,-0.52
1.487180e+00,-0.32
1.487190e+00,-0.2
1.487200e+00,-0.16
1.487210e+00,-0.24
1.487220e+00,-0.28
1.487230e+00,-0.32
1.487240e+00,-0.2
1.487250e+00,-0.2
1.487260e+00,-0.36
1.487270e+00,-0.56
1.487280e+00,-0.76
1.487290e+00,-0.88
1.487300e+00,-0.92
1.487310e+00,-0.8
1.487320e+00,-0.68
1.487330e+00,-0.56
1.487340e+00,-0.56
1.487350e+00,-0.68
1.487360e+00,-0.64
1.487370e+00,-0.56
1.487380e+00,-0.56
1.487390e+00,-0.64
1.487400e+00,-0.72
1.487410e+00,-0.72
1.487420e+00,-0.76
1.487430e+00,-0.68
1.487440e+00,-0.56
1.487450e+00,-0.4
1.487460e+00,-0.36
1.487470e+00,-0.32
1.487480e+00,-0.36
1.487490e+00,-0.32
1.487500e+00,-0.28
1.487510e+00,-0.28
1.487520e+00,-0.48
1.487530e+00,-0.6
1.487540e+00,-0.68
1.487550e+00,-0.64
1.487560e+00,-0.48
1.487570e+00,-0.36
1.487580e+00,-0.28
1.487590e+00,-0.28
1.487600e+00,-0.36
1.487610e+00,-0.28
1.487620e+00,-0.12
1.487630e+00,-0.12
1.487640e+00,-0.16
1.487650e+00,-0.2
1.487660e+00,-0.24
1.487670e+00,-0.24
1.487680e+00,-0.12
1.487690e+00,-0.04
1.487700e+00,0.08
1.487710e+00,0.12
1.487720e+00,0.12
1.487730e+00,0.12
1.487740e+00,0.24
1.487750e+00,0.28
1.487760e+00,0.24
1.487770e+00,0.04
1.487780e+00,-0.08
1.487790e+00,-0.12
1.487800e+00,-0.08
1.487810e+00,0
1.487820e+00,0.2
1.487830e+00,0.24
1.487840e+00,0.28
1.487850e+00,0.24
1.487860e+00,0.16
1.487870e+00,0.16
1.487880e+00,0.2
1.487890e+00,0.08
1.487900e+00,0.04
1.487910e+00,-0.04
1.487920e+00,-0.04
1.487930e+00,-0.04
1.487940e+00,0
1.487950e+00,0.08
1.487960e+00,0.2
1.487970e+00,0.2
1.487980e+00,0.24
1.487990e+00,0.2
1.488000e+00,0.28
1.488010e+00,0.28
1.488020e+00,0.16
1.488030e+00,0.04
1.488040e+00,-0.04
1.488050e+00,-0.04
1.488060e+00,0.04
1.488070e+00,0.24
1.488080e+00,0.44
1.488090e+00,0.48
1.488100e+00,0.4
1.488110e+00,0.36
1.488120e+00,0.48
1.488130e+00,0.52
1.488140e+00,0.52
1.488150e+00,0.44
1.488160e+00,0.4
1.488170e+00,0.32
1.488180e+00,0.32
1.488190e+00,0.44
1.488200e+00,0.6
1.488210e+00,0.72
1.488220e+00,0.72
1.488230e+00,0.64
1.488240e+00,0.64
1.488250e+00,0.72
1.488260e+00,0.64
1.488270e+00,0.48
1.488280e+00,0.36
1.488290e+00,0.28
1.488300e+00,0.24
1.488310e+00,0.28
1.488320e+00,0.36
1.488330e+00,0.48
1.488340e+00,0.48
1.488350e+00,0.36
1.488360e+00,0.28
1.488370e+00,0.28
1.488380e+00,0.32
1.488390e+00,0.24
1.488400e+00,0.08
1.488410e+00,0.08
1.488420e+00,-0.04
1.488430e+00,-0.04
1.488440e+00,0
1.488450e+00,0.12
1.488460e+00,0.2
1.488470e+00,0.24
1.488480e+00,0.16
1.488490e+00,0.16
1.488500e+00,0.32
1.488510e+00,0.36
1.488520e+00,0.28
