2016,1,4,21,30,0,0,0,0,0,0,0,10,139.27,0,0.131799996,2,1.311,189,73.91,12,10.1
2016,1,4,22,0,0,0,0,0,0,0,0,10,145.95,0,0.131799996,2,1.303,194,74.68,12,10.1
2016,1,4,22,30,0,0,0,0,0,0,0,13,152.63,0,0.131799996,2,1.331,194,79.78,11,10.1
2016,1,4,23,0,0,0,0,0,0,0,0,15,159.3,0,0.131799996,2,1.359,193,82.5,11,10.1
2016,1,4,23,30,0,0,0,0,0,0,1,15,165.88,0,0.131799996,2,1.448,193,82.49,11,10.1
2016,1,5,0,0,0,0,0,0,0,0,1,19,172.12,0,0.131799996,2,1.538,188,86.97,11,10.1
2016,1,5,0,30,0,0,0,0,0,0,0,19,175.81,0,0.131799996,2,1.655,188,86.96,11,10.1
2016,1,5,1,0,0,0,0,0,0,0,0,22,171.9,0,0.131799996,2,1.773,183,91.8,11,10.1
2016,1,5,1,30,0,0,0,0,0,0,0,22,165.64,0,0.131799996,2,1.854,183,91.78,11,10.1
2016,1,5,2,0,0,0,0,0,0,0,0,25,159.05,0,0.131799996,3,1.936,185,95.81,11,10.1
2016,1,5,2,30,0,0,0,0,0,0,0,25,152.38,0,0.131799996,3,1.999,185,95.81,11,10.1
2016,1,5,3,0,0,0,0,0,0,0,0,24,145.69,0,0.131799996,3,2.063,191,93.36,12,10.1
2016,1,5,3,30,0,0,0,0,0,0,1,24,139.01,0,0.131799996,3,2.129,191,93.37,12,10.1
2016,1,5,4,0,0,0,0,0,0,0,1,26,132.36,0,0.131799996,3,2.195,193,95.87,12,10.1
2016,1,5,4,30,0,0,0,0,0,0,1,26,125.74,0,0.131799996,3,2.229,193,95.89,12,10.1
2016,1,5,5,0,0,0,0,0,0,0,0,24,119.17,0,0.131799996,3,2.264,198,91.36,13,10.1
2016,1,5,5,30,0,0,0,0,0,0,0,24,112.67,0,0.131799996,3,2.268,198,91.38,13,10.1
2016,1,5,6,0,0,0,0,0,0,0,1,22,106.24,0,0.131799996,3,2.272,202,86.95,14,10.1
2016,1,5,6,30,0,0,0,0,0,0,0,22,99.92,0,0.131799996,3,2.268,202,86.96,14,10.2
2016,1,5,7,0,0,0,0,0,0,0,1,23,93.71,0,0.131799996,3,2.264,201,88.17,14,10.2
2016,1,5,7,30,18,48,20,18,48,20,1,23,87.66,0,0.131799996,3,2.26,201,88.2,14,10.2
2016,1,5,8,0,54,290,96,54,290,96,1,21,81.79,0,0.131799996,4,2.257,202,85.26,15,10.2
2016,1,5,8,30,78,461,189,78,461,189,0,18,76.16,0,0.131799996,4,2.263,202,80,16,10.2
2016,1,5,9,0,93,586,285,93,586,285,0,14,70.81,0,0.131799996,4,2.27,215,72.87,18,10.2
2016,1,5,9,30,129,497,333,104,664,376,8,11,65.82,0,0.131799996,4,2.284,215,68.47,19,10.2
2016,1,5,10,0,110,729,460,110,729,460,1,9,61.28,0,0.131799996,5,2.299,231,64.52,20,10.2
2016,1,5,10,30,116,767,531,116,767,531,1,9,57.3,0,0.131799996,5,2.308,231,64.51,20,10.2
2016,1,5,11,0,266,80,314,121,793,588,4,6,54.01,0,0.131799996,6,2.317,235,60.27,21,10.2
2016,1,5,11,30,293,109,361,125,811,629,4,6,51.52,0,0.131799996,5,2.32,235,60.25,21,10.2
2016,1,5,12,0,263,425,536,127,820,654,8,5,49.98,0,0.131799996,5,2.323,235,59.46,21,10.2
2016,1,5,12,30,230,525,572,127,823,663,8,5,49.46,0,0.131799996,5,2.326,235,59.45,21,10.2
2016,1,5,13,0,296,286,480,121,832,656,4,4,50,0,0.131799996,5,2.329,235,58.6,21,10.2
2016,1,5,13,30,273,338,483,120,822,631,8,7,51.56,0,0.131799996,5,2.329,235,62.3,20,10.2
2016,1,5,14,0,265,271,425,116,805,589,4,6,54.06,0,0.131799996,5,2.329,235,61.58,20,10.2
2016,1,5,14,30,227,47,253,112,778,531,4,9,57.37,0,0.131799996,5,2.323,235,65.52,19,10.2
2016,1,5,15,0,151,0,151,105,742,461,4,8,61.36,0,0.131799996,5,2.318,233,64.7,19,10.2
2016,1,5,15,30,158,25,168,97,688,378,4,8,65.91,0,0.131799996,4,2.317,233,64.7,19,10.2
2016,1,5,16,0,123,15,128,85,616,287,8,7,70.9,4,0.131799996,4,2.316,231,64.05,19,10.2
2016,1,5,16,30,84,2,85,71,504,190,4,10,76.25,4,0.131799996,4,2.319,231,68.19,18,10.2
2016,1,5,17,0,43,0,43,49,335,97,8,10,81.9,4,0.131799996,4,2.322,228,67.96,18,10.2
2016,1,5,17,30,9,0,9,18,71,20,8,13,87.77,4,0.131799996,4,2.334,228,72.38,17,10.2
2016,1,5,18,0,0,0,0,0,0,0,8,14,93.82,0,0.131799996,4,2.347,225,73.03,17,10.2
2016,1,5,18,30,0,0,0,0,0,0,8,14,100.03,0,0.131799996,4,2.38,225,73.04,17,10.2
2016,1,5,19,0,0,0,0,0,0,0,8,15,106.36,0,0.131799996,4,2.414,223,74.8,17,10.2
2016,1,5,19,30,0,0,0,0,0,0,8,15,112.78,0,0.131799996,3,2.453,223,74.81,17,10.2
2016,1,5,20,0,0,0,0,0,0,0,8,17,119.29,0,0.131799996,3,2.493,223,76.77,17,10.2
2016,1,5,20,30,0,0,0,0,0,0,8,20,125.86,0,0.131799996,3,2.529,223,81.8,16,10.2
2016,1,5,21,0,0,0,0,0,0,0,8,21,132.48,0,0.131799996,3,2.566,222,83.16,16,10.2
2016,1,5,21,30,0,0,0,0,0,0,8,21,139.14,0,0.131799996,3,2.602,222,83.16,16,10.2
2016,1,5,22,0,0,0,0,0,0,0,8,21,145.82,0,0.131799996,3,2.638,224,83.83,16,10.2
2016,1,5,22,30,0,0,0,0,0,0,8,21,152.51,0,0.131799996,3,2.686,224,83.8,16,10.2
2016,1,5,23,0,0,0,0,0,0,0,6,21,159.17,0,0.131799996,3,2.734,227,83.95,16,10.2
2016,1,5,23,30,0,0,0,0,0,0,8,21,165.75,0,0.131799996,3,2.798,227,83.92,16,10.2
2016,1,6,0,0,0,0,0,0,0,0,8,21,171.97,0,0.131799996,3,2.862,229,84.08,16,10.2
2016,1,6,0,30,0,0,0,0,0,0,8,21,175.7,0,0.131799996,2,2.935,229,84.06,16,10.2
2016,1,6,1,0,0,0,0,0,0,0,6,22,171.92,0,0.131799996,2,3.009,226,84.87,16,10.2
2016,1,6,1,30,0,0,0,0,0,0,6,22,165.7,0,0.131799996,2,3.072,226,84.87,16,10.2
2016,1,6,2,0,0,0,0,0,0,0,6,23,159.12,0,0.131799996,2,3.136,223,86.14,16,10.2
2016,1,6,2,30,0,0,0,0,0,0,6,23,152.45,0,0.131799996,2,3.181,223,86.13,16,10.2
2016,1,6,3,0,0,0,0,0,0,0,8,24,145.76,0,0.131799996,2,3.226,218,88.09,16,10.2
